after size,drift size,drifted features types,total drift type,count,after accuracy decrease,after retrain accuracy increase,before after retrain accuracy increase,SFLDT fix accuracy increase,SFLDT wasted effort,STAT_SFLDT fix accuracy increase,STAT_SFLDT wasted effort,SFLDT_Features fix accuracy increase,SFLDT_Features wasted effort,fuzzy count,fuzzy participation SFLDT fix accuracy increase,fuzzy participation SFLDT wasted effort,fuzzy participation STAT_SFLDT fix accuracy increase,fuzzy participation STAT_SFLDT wasted effort,fuzzy participation SFLDT_Features fix accuracy increase,fuzzy participation SFLDT_Features wasted effort
8.000000000000002,4,"numeric, numeric, numeric, numeric",numeric,790483.0,48355862.53069198,10447195.547292624,17686332.78872133,6852772.426177362,13461255.0,7506214.8300379515,13810869.0,7364239.136358867,7239534.0,790483.0,7649173.296711205,13297963.0,7118727.8087288495,13812046.0,7574944.294892985,7239534.0
9.000000000000002,1,binary,binary,6.0,398.2142857142857,90.71428571428571,114.4047619047619,-40.00000000000001,112.0,-52.50000000000001,73.0,-12.5,54.0,6.0,-40.00000000000001,123.0,-52.50000000000001,72.0,-37.499999999999986,60.0
9.000000000000002,1,numeric,numeric,384.0,23894.755814551198,5596.390439616661,7873.188782937396,3919.2634878342074,5640.0,4955.551504486957,5624.0,6028.914142783838,4087.0,384.0,3082.5904864071767,5541.0,3660.0560136132563,5713.0,6191.658184070716,4088.0
9.000000000000002,2,"binary, binary",binary,131.0,8677.142857142857,2079.047619047619,2497.6190476190477,-954.2857142857144,2172.0,-1178.095238095238,2098.0,-134.76190476190476,1205.0,131.0,-954.2857142857144,2212.0,-1178.095238095238,2086.0,-484.76190476190453,1205.0
9.000000000000002,2,"binary, numeric",mixed,406.0,19770.595238095237,13637.80303030303,9107.391774891774,1027.3160173160172,3433.0,5887.521645021646,3490.0,10199.707792207791,2050.0,406.0,3888.5281385281387,3438.0,4528.647186147186,3465.0,10199.707792207791,2050.0
9.000000000000002,2,"numeric, numeric",numeric,16066.0,985051.2828174873,153575.90763683117,357380.3680466869,111734.31084548432,407539.0,161450.80161946578,429382.0,166920.56933449063,273062.0,16066.0,99882.67056758577,401868.0,111778.51627702848,430560.0,175799.21947916434,273199.0
9.000000000000002,3,"binary, binary, binary",binary,904.0,59300.95238095238,15571.428571428572,17476.190476190477,-8045.714285714286,11328.0,-8732.380952380954,12899.0,224.76190476190482,6576.0,904.0,-8045.714285714286,11456.0,-8732.380952380954,12891.0,-975.2380952380943,6576.0
9.000000000000002,3,"binary, binary, numeric",mixed,7469.0,339987.2727272727,286747.18614718615,191091.94805194804,8119.999999999996,65960.0,123605.28138528139,69541.0,229987.85714285713,35406.0,7469.0,92570.27056277054,64862.0,99106.58008658008,69429.0,229957.38095238095,35406.0
9.000000000000002,3,"binary, numeric, numeric",mixed,1141.0,71121.90476190476,24504.76190476191,29137.14285714286,909.5238095238094,13140.0,-2278.0952380952385,10773.0,873.3333333333345,6846.0,1141.0,-3981.9047619047624,12925.0,-2278.0952380952385,10765.0,741.9047619047631,6846.0
9.000000000000002,3,"numeric, numeric, numeric",numeric,493827.0,28762763.69205706,2599311.402629477,11642342.459392777,2725609.4648029758,14909341.0,4930616.474952713,15768488.0,3843605.1320033125,9342651.0,493827.0,3262297.0327355554,14807029.0,3605219.9029577887,15769265.0,4273783.45130325,9343936.0
9.000000000000002,4,"binary, binary, binary, binary",binary,1968.0,126739.04761904762,38198.095238095244,38600.0,-24182.85714285714,14208.0,-21306.666666666668,21636.0,4525.714285714286,9840.0,1968.0,-24182.85714285714,14208.0,-21306.666666666668,21636.0,4525.714285714286,9840.0
9.000000000000002,4,"binary, binary, binary, numeric",mixed,75067.0,3058689.1774891773,3326463.7229437227,2119197.5757575757,130774.19913419907,597281.0,1597103.116883117,635758.0,2961369.6969696963,306215.0,75067.0,1348876.147186147,589146.0,1378644.2424242424,635629.0,2960971.601731601,306215.0
9.000000000000002,4,"binary, binary, numeric, numeric",mixed,25834.0,1600953.3333333333,563907.619047619,647493.3333333334,-50059.04761904762,256622.0,-112988.57142857143,244313.0,52846.666666666664,129170.0,25834.0,-161360.0,249339.0,-112988.57142857143,244279.0,50390.47619047619,129170.0
9.000000000000002,4,"binary, numeric, numeric, numeric",mixed,6876.0,428014.28571428574,148260.00000000003,176463.80952380953,45820.0,67654.0,20201.90476190476,58077.0,1713.3333333333376,34380.0,6876.0,5792.380952380949,66261.0,20201.90476190476,58082.0,43.80952380952771,34380.0
9.000000000000002,4,"numeric, numeric, numeric, numeric",numeric,770631.0,46826325.07231559,11219543.781494962,17779116.442440193,6775391.516645064,12975519.0,7670056.904852837,13295703.0,7136684.3895765245,6989357.0,770631.0,7474881.196102856,12829035.0,6981266.095218576,13300790.0,7373651.450160092,6989357.0
10.0,1,binary,binary,4.0,260.95238095238096,74.28571428571429,95.23809523809523,-48.571428571428584,59.0,-48.571428571428584,7.0,0.0,24.0,4.0,-48.571428571428584,58.0,-48.571428571428584,5.0,0.0,24.0
10.0,1,numeric,numeric,383.0,23847.465590876716,5765.068866222328,8196.27004554291,3899.1747560126823,5839.0,4903.267648583258,5757.0,6005.403743371652,4169.0,383.0,3140.2732185831683,5701.0,3604.8163393580226,5821.0,6099.71875693103,4175.0
10.0,2,"binary, binary",binary,96.0,6245.714285714286,1800.0000000000002,2201.9047619047615,-1165.7142857142858,1185.0,-1067.6190476190477,1105.0,0.0,672.0,96.0,-1165.7142857142858,1168.0,-1067.6190476190477,1103.0,0.0,672.0
10.0,2,"binary, numeric",mixed,421.0,21545.99567099567,10887.456709956708,9845.443722943723,875.194805194805,4122.0,6051.720779220779,3907.0,10267.19696969697,2297.0,421.0,4444.95670995671,4150.0,4624.015151515151,3878.0,10267.19696969697,2297.0
10.0,2,"numeric, numeric",numeric,15977.0,980994.9041037116,202425.72622261982,372691.5513876328,111109.9510570937,406254.0,160973.34332914022,428175.0,168531.55743606505,272043.0,15977.0,103254.98476633299,400278.0,110382.57889475136,429240.0,176856.64948632885,272180.0
10.0,3,"binary, binary, binary",binary,768.0,49834.28571428572,14531.428571428572,17340.952380952378,-9325.714285714286,7646.0,-7920.0,9876.0,0.0,4608.0,768.0,-9325.714285714286,7552.0,-7920.0,9876.0,0.0,4608.0
10.0,3,"binary, binary, numeric",mixed,8474.0,424570.0432900433,236172.33766233764,197007.72727272726,6280.90909090909,80357.0,129101.23376623377,80393.0,230025.86580086584,41724.0,8474.0,99351.51515151514,80151.0,103085.75757575755,80404.0,229945.86580086584,41724.0
10.0,3,"binary, numeric, numeric",mixed,1076.0,66356.19047619047,25194.285714285714,27474.285714285714,1797.1428571428569,12541.0,-160.95238095238153,10114.0,-3127.6190476190473,6456.0,1076.0,-1089.5238095238103,12267.0,-160.9523809523816,10134.0,-3127.6190476190473,6456.0
10.0,3,"numeric, numeric, numeric",numeric,486907.0,28341965.26599002,5722305.612140096,12186659.514567804,2810696.08134942,14616660.0,4912389.29376432,15498953.0,3975003.6342223403,9186316.0,486907.0,3372631.806152477,14515880.0,3560973.5137653733,15502546.0,4399651.700029513,9187695.0
10.0,4,"binary, binary, binary, binary",binary,2048.0,132590.47619047618,39051.42857142858,46345.71428571428,-24868.571428571428,15528.0,-19820.95238095238,22528.0,0.0,10240.0,2048.0,-24868.571428571428,15360.0,-19820.95238095238,22528.0,0.0,10240.0
10.0,4,"binary, binary, binary, numeric",mixed,91838.0,4408327.619047619,2721550.4761904757,2080150.551948052,105731.77489177491,753730.0,1657338.4415584416,770189.0,2966397.8354978357,376630.0,91838.0,1394366.3203463203,750594.0,1419626.147186147,771384.0,2965777.8354978357,376630.0
10.0,4,"binary, binary, numeric, numeric",mixed,24102.0,1472324.761904762,565206.6666666667,627146.6666666666,-36123.80952380953,238980.0,-53933.33333333334,226352.0,-25495.2380952381,120510.0,24102.0,-94533.33333333334,233649.0,-53933.33333333334,226381.0,-27448.57142857143,120510.0
10.0,4,"binary, numeric, numeric, numeric",mixed,6401.0,392298.09523809527,156509.52380952382,165838.09523809524,46093.33333333333,63089.0,32595.23809523809,53195.0,-29690.47619047619,32005.0,6401.0,23950.476190476187,61684.0,32595.23809523809,53225.0,-29639.04761904762,32005.0
10.0,4,"numeric, numeric, numeric, numeric",numeric,774208.0,47093074.30197779,11784858.330156485,19097095.700796396,6856182.48157363,13088004.0,7764357.559335725,13350341.0,7319897.313668259,7015194.0,774208.0,7452767.615911634,12931496.0,7051750.339759739,13353393.0,7414189.888226306,7015194.0
